order_id,customer_id,order_date,ship_date,status,total_amount,payment_method,notes
102854,1327,18-Apr-2024,30/04/2024,shipped,396.24,boleto,priority
102855,1402,2023/11/06,16-Nov-2023,shipped,106.12,pix,gift_wrap
102856,1661,12-02-2023,16-Dec-2023,delivered,254.28,boleto,fragile
102857,1101,11-Jan-2025,18-Jan-2025,delivered,365.31,boleto,delay_expected
102858,1664,02-26-2023,,delivered,392.48,credit_card,
102859,1082,2025-03-13,03-25-2025,shipped,418.20,paypal,first-time customer
102860,1806,16-Sep-2023,2023-09-18,delivered,6.20,boleto,gift_wrap
102861,1543,05-24-2025,31-May-2025,pending,682.00,paypal,fragile
102862,1690,12/08/2025,,shipped,266.09,credit_card,fragile
102863,1966,22/04/2024,04-29-2024,delivered,726.02,credit_card,delay_expected
102864,1073,01-Mar-2025,04/03/2025,delivered,528.64,paypal,
102865,1492,2024-01-29,09/02/2024,delivered,159.76,paypal,priority
102866,1706,2024/10/04,10-11-2024,delivered,611.44,credit_card,fragile
102867,1444,2023-10-08,11-Oct-2023,returned,714.45,boleto,priority
102868,1921,30/06/2024,2024/07/11,delivered,178.93,boleto,fragile
102869,1619,16-May-2025,30/05/2025,shipped,907.46,paypal,
102870,1308,01-Dec-2024,2024/12/05,delivered,731.00,paypal,delay_expected
102871,1995,2025-06-24,,delivered,226.45,credit_card,fragile
102872,1619,25-Dec-2024,,shipped,481.51,pix,priority
102873,1608,2024-11-22,29/11/2024,delivered,532.99,credit_card,first-time customer
102874,1590,11/04/2023,,delivered,954.76,boleto,fragile
102875,1422,2023/07/02,03/07/2023,shipped,300.47,credit_card,first-time customer
102876,1352,04-Nov-2024,12/11/2024,delivered,970.32,boleto,delay_expected
102877,1500,23-May-2025,29/05/2025,shipped,454.18,credit_card,
102878,1691,2023/08/10,18-Aug-2023,shipped,961.49,paypal,gift_wrap
102879,1441,2023-04-17,26/04/2023,shipped,35.48,credit_card,delay_expected
102880,1407,06/09/2025,,delivered,700.93,boleto,gift_wrap
102881,1652,26/07/2024,30/07/2024,delivered,44.12,paypal,gift_wrap
102882,1537,2023-07-27,2023/08/04,delivered,763.68,pix,delay_expected
102883,1188,2023/01/03,2023-01-05,shipped,142.04,paypal,priority
102884,1071,23/03/2024,04/04/2024,cancelled,329.62,boleto,delay_expected
102885,1335,12-28-2023,,delivered,23.23,pix,
102886,1117,09-25-2024,08/10/2024,pending,877.73,boleto,gift_wrap
102887,1214,2024-03-04,03-07-2024,pending,747.09,boleto,
102888,1194,11-16-2024,30/11/2024,delivered,334.24,boleto,delay_expected
102889,1445,24-Feb-2025,05-Mar-2025,pending,418.47,paypal,first-time customer
102890,1860,2025/07/10,07-24-2025,pending,210.31,credit_card,priority
102891,1931,2023-09-16,2023/09/23,shipped,466.99,credit_card,gift_wrap
102892,1297,03-18-2025,2025-03-20,shipped,302.83,paypal,
102893,1528,04-Jan-2023,2023-01-06,shipped,23.07,paypal,delay_expected
102894,1722,2024-03-01,03-14-2024,delivered,709.81,pix,first-time customer
102895,1713,16/06/2023,06-25-2023,shipped,550.51,paypal,gift_wrap
102896,1311,08-29-2023,09-10-2023,shipped,407.57,pix,gift_wrap
102897,1203,09-02-2024,,pending,120.23,pix,
102898,1332,24-Nov-2023,2023/12/08,delivered,554.40,boleto,fragile
102899,1084,03-31-2024,2024-04-01,shipped,964.02,credit_card,gift_wrap
102900,1482,01-May-2023,05-14-2023,delivered,135.59,boleto,priority
102901,1336,09-09-2025,15/09/2025,pending,737.77,pix,delay_expected
102902,1328,2024/03/31,14/04/2024,delivered,989.49,boleto,
102903,1776,2023/12/06,12-09-2023,shipped,868.64,credit_card,
102904,1000,16-Jul-2024,30-Jul-2024,shipped,912.01,credit_card,
102905,1899,23/12/2023,2024/01/05,delivered,597.14,paypal,
102906,1526,07-20-2023,31/07/2023,returned,637.44,boleto,
102907,1942,05-22-2024,24/05/2024,delivered,574.38,paypal,delay_expected
102908,1865,31/08/2024,09-11-2024,returned,935.37,boleto,first-time customer
102909,1497,05-Feb-2025,16/02/2025,shipped,735.21,paypal,delay_expected
102910,1559,03-02-2025,12/03/2025,pending,909.82,credit_card,⚠️ check address – incorrect format
102911,1242,23-May-2024,06-02-2024,delivered,316.07,pix,
102912,1283,2023-04-23,03/05/2023,delivered,139.76,pix,priority
102913,1304,2025/02/26,2025/03/08,pending,801.33,pix,first-time customer
102914,1667,30-Jul-2025,09-Aug-2025,delivered,464.75,paypal,priority
102915,1321,06-Apr-2024,2024/04/17,returned,-798.38,paypal,delay_expected
102916,1843,08-12-2023,20/08/2023,pending,445.64,credit_card,
102917,1477,2024/04/21,,delivered,638.64,boleto,priority
102918,1657,2024-10-03,12-Oct-2024,pending,194.79,pix,priority
102919,1925,2023/07/13,23-Jul-2023,shipped,767.00,boleto,first-time customer
102920,1985,2023/05/22,05-25-2023,returned,712.38,pix,delay_expected
102921,1268,2024-08-31,2024/09/03,shipped,295.56,pix,
102922,1727,01-01-2024,2024-01-13,delivered,153.05,credit_card,fragile
102923,1257,17/03/2023,03-22-2023,shipped,800.32,paypal,
102924,1110,18-Jul-2024,29/07/2024,shipped,733.76,credit_card,
102925,1030,2024/03/24,27/03/2024,delivered,543.32,boleto,gift_wrap
102926,1027,2024/01/09,01-16-2024,shipped,9.35,pix,priority
102927,1830,08-20-2025,2025/08/21,shipped,336.17,credit_card,fragile
102928,1786,05-Jul-2024,10/07/2024,shipped,141.21,paypal,
102929,1590,10-Jan-2025,,returned,-414.00,boleto,gift_wrap
102930,1250,14-Feb-2024,25/02/2024,delivered,426.97,credit_card,first-time customer
102931,1188,2023-06-03,2023-06-09,shipped,460.62,credit_card,fragile
102932,1937,2024-04-18,2024-04-20,pending,60.54,boleto,priority
102933,1033,2024/04/13,2024/04/16,pending,78.52,boleto,gift_wrap
102934,1702,17/04/2025,2025-04-28,delivered,161.76,paypal,
102935,1150,2023-04-26,2023-04-30,pending,920.05,credit_card,
102936,1572,09/05/2023,05-20-2023,pending,780.51,pix,priority
102937,1331,17-May-2024,25-May-2024,delivered,66.83,boleto,first-time customer
102938,1676,2024-06-14,17-Jun-2024,shipped,902.03,pix,fragile
102939,1374,30-May-2024,2024/06/11,shipped,845.42,paypal,
102940,1019,2024/10/24,10-29-2024,delivered,999.33,boleto,priority
102941,1463,2024/07/17,25-Jul-2024,shipped,444.31,pix,fragile
102942,1479,2024-04-14,16-Apr-2024,shipped,608.63,boleto,delay_expected
102943,1408,2024-06-18,21/06/2024,delivered,688.58,credit_card,gift_wrap
102944,1386,2023-09-21,2023/09/22,pending,518.37,paypal,
102945,1746,2025/01/04,2025-01-05,returned,963.88,pix,fragile
102946,1591,05-08-2025,11-May-2025,pending,127.59,boleto,
102947,1268,17-May-2023,05-21-2023,pending,401.92,credit_card,
102948,1087,27-Sep-2025,02-Oct-2025,shipped,931.31,credit_card,⚠️ check address – incorrect format
102949,1526,2025/03/09,2025-03-11,shipped,650.62,credit_card,fragile
102950,1059,19/10/2023,2023/10/28,shipped,455.75,boleto,gift_wrap
102951,1422,2023-03-27,29-Mar-2023,delivered,55.99,paypal,
102952,1508,07-22-2024,,pending,375.36,boleto,priority
102953,1578,29/04/2024,10-May-2024,pending,86.50,boleto,delay_expected
102954,1481,09-Jan-2024,2024/01/17,returned,655.68,pix,gift_wrap
102955,1613,03-08-2024,03-20-2024,shipped,761.28,pix,first-time customer
102956,1694,27-Nov-2024,02/12/2024,pending,87.96,pix,
102957,1736,2023/08/05,08-18-2023,pending,898.58,boleto,first-time customer
102958,1799,19/09/2024,2024/10/02,delivered,772.59,paypal,fragile
102959,1761,2024/11/23,11-24-2024,shipped,767.99,paypal,priority
102960,1047,03-30-2025,09-Apr-2025,shipped,278.66,credit_card,delay_expected
102961,1978,04-19-2025,2025-04-22,returned,-446.99,credit_card,delay_expected
102962,1571,23/03/2024,03-29-2024,pending,444.17,credit_card,
102963,1092,2024-12-09,2024-12-18,delivered,254.03,paypal,delay_expected
102964,1684,01-14-2025,28/01/2025,shipped,578.99,credit_card,delay_expected
102965,1053,2025/04/18,22-Apr-2025,pending,760.56,boleto,first-time customer
102966,1428,29/09/2023,07/10/2023,pending,852.30,pix,delay_expected
102967,1842,11-Aug-2024,19-Aug-2024,delivered,719.67,boleto,
102968,1823,2023/10/16,21-Oct-2023,shipped,308.52,credit_card,priority
102969,1253,2025/08/15,08-23-2025,returned,986.73,credit_card,priority
102970,1469,2023/07/07,07-08-2023,delivered,623.39,boleto,fragile
102971,1965,2025/05/09,18-May-2025,shipped,993.19,paypal,fragile
102972,1285,04-Dec-2023,2023-12-12,shipped,9.25,boleto,gift_wrap
102973,1708,2023/08/07,08-Aug-2023,shipped,696.90,pix,gift_wrap
102974,1715,18/08/2024,2024-08-22,pending,841.09,pix,
102975,1618,2023/09/06,2023-09-17,delivered,74.56,pix,fragile
102976,1411,20/05/2023,2023-05-24,delivered,812.33,credit_card,gift_wrap
102977,1628,16-Sep-2023,,shipped,235.91,paypal,
102978,1133,04-05-2024,2024/04/06,delivered,180.38,paypal,
102979,1650,26/10/2024,11-03-2024,shipped,862.27,credit_card,first-time customer
102980,1214,2024-07-10,2024/07/24,shipped,798.96,paypal,fragile
102981,1713,06-22-2025,06-Jul-2025,shipped,235.49,paypal,priority
102982,1303,23-Mar-2023,26-Mar-2023,returned,-180.14,boleto,gift_wrap
102983,1553,2024/01/26,01-Feb-2024,shipped,591.39,pix,first-time customer
102984,1911,10-Jun-2023,06-18-2023,pending,246.33,boleto,
102985,1834,23-Sep-2024,01/10/2024,shipped,163.55,credit_card,first-time customer
102986,1967,26-Jan-2024,2024/01/31,delivered,750.23,paypal,first-time customer
102987,1554,12-20-2024,2024/12/23,delivered,723.76,boleto,
102988,1934,2024/05/09,2024-05-23,delivered,12.22,boleto,gift_wrap
102989,1843,08-16-2023,08-22-2023,shipped,345.41,paypal,first-time customer
102990,1665,2023/05/13,2023-05-25,shipped,216.90,pix,gift_wrap
102991,1223,04/03/2023,08/03/2023,pending,347.67,paypal,
102992,1167,03-18-2025,,delivered,156.63,pix,priority
102993,1420,17-Jun-2024,29-Jun-2024,delivered,892.91,paypal,gift_wrap
102994,1106,2023/04/17,2023-04-26,shipped,585.86,pix,fragile
102995,1471,27-Aug-2023,09-09-2023,shipped,15.11,pix,delay_expected
102996,1919,2023/09/28,02/10/2023,cancelled,75.20,boleto,priority
102997,1338,27-Dec-2023,2024-01-08,returned,-426.12,pix,priority
102998,1607,11-24-2024,2024/12/01,shipped,638.00,pix,first-time customer
102999,1131,2025-08-24,2025-08-28,returned,245.12,paypal,
103000,1384,28-May-2023,03-Jun-2023,pending,891.64,credit_card,
103001,1017,2025-08-27,08-31-2025,delivered,201.74,paypal,fragile
103002,1651,2024/11/02,2024-11-11,delivered,926.37,pix,delay_expected
103003,1635,2024/01/12,01-22-2024,shipped,497.16,pix,delay_expected
103004,1999,2024-01-12,18/01/2024,returned,389.79,credit_card,fragile
103005,1526,01-09-2024,01-18-2024,delivered,691.23,boleto,gift_wrap
103006,1918,11/01/2024,12-Jan-2024,cancelled,503.12,credit_card,fragile
103007,1098,2025-06-13,06-25-2025,delivered,377.39,pix,gift_wrap
103008,1152,03/03/2023,,delivered,139.83,paypal,
103009,1268,19/04/2024,,delivered,549.19,pix,
103010,1746,07/01/2024,01-09-2024,delivered,289.30,boleto,delay_expected
103011,1791,22/03/2024,2024-04-05,shipped,94.80,credit_card,
103012,1039,06/01/2024,16-Jan-2024,pending,31.78,paypal,delay_expected
103013,1090,20/05/2023,2023-05-26,pending,900.54,credit_card,
103014,1819,06/11/2023,2023/11/15,pending,218.27,paypal,gift_wrap
103015,1472,13-Mar-2024,03-16-2024,delivered,120.39,credit_card,first-time customer
103016,1169,2024-09-26,2024-10-08,delivered,44.24,pix,delay_expected
103017,1573,05/02/2023,15-Feb-2023,cancelled,712.85,paypal,gift_wrap
103018,1828,05/01/2024,19-Jan-2024,delivered,40.92,boleto,
103019,1196,2023/11/25,07/12/2023,pending,959.31,boleto,
103020,1883,2024/10/03,2024-10-08,delivered,89.65,boleto,gift_wrap
103021,1576,05-Apr-2023,2023/04/14,shipped,324.45,credit_card,
103022,1210,11/03/2025,,delivered,252.77,pix,delay_expected
103023,1028,2025/09/08,,delivered,477.38,paypal,priority
103024,1732,2024/05/22,2024/06/03,pending,79.87,paypal,
103025,1120,2024-02-08,19-Feb-2024,delivered,97.36,credit_card,priority
103026,1706,2025/02/12,13-Feb-2025,cancelled,860.42,boleto,
103027,1890,2024-04-17,,shipped,284.53,paypal,fragile
103028,1251,31/05/2025,2025/06/04,pending,495.69,pix,delay_expected
103029,1800,28-Jan-2023,2023-01-30,shipped,201.91,boleto,first-time customer
103030,1864,2023/02/01,02-10-2023,shipped,697.37,boleto,delay_expected
103031,1175,2023/09/07,19-9-2023,shipped,190.57,pix,delay_expected
103032,1144,12-03-2024,12-09-2024,shipped,870.92,boleto,delay_expected
103033,1915,2024/08/12,16-Aug-2024,delivered,779.39,boleto,fragile
103034,1574,19/07/2025,27-Jul-2025,delivered,196.55,boleto,delay_expected
103035,1264,12/12/2024,12-20-2024,shipped,899.09,pix,delay_expected
103036,1491,08-24-2025,,shipped,767.89,boleto,
103037,1108,04-13-2024,2024/04/16,shipped,126.22,pix,delay_expected
103038,1525,2023-04-16,2023-04-21,shipped,182.37,credit_card,gift_wrap
103039,1219,2024/12/20,2024/12/22,pending,310.38,credit_card,
103040,1384,2023-03-19,2023-03-22,delivered,344.99,pix,fragile
103041,1931,22/09/2023,2023/10/01,shipped,259.21,boleto,fragile
103042,1273,2025-04-06,04-19-2025,shipped,341.27,pix,gift_wrap
103043,1434,2023-01-30,2023-01-31,cancelled,416.59,boleto,first-time customer
103044,1153,06/09/2025,2025/09/13,delivered,688.55,credit_card,gift_wrap
103045,1989,2025/02/23,08-Mar-2025,shipped,370.81,credit_card,delay_expected
103046,1695,2024/10/08,,delivered,197.71,credit_card,
103047,1587,2023/03/29,2023-04-04,pending,414.80,pix,
103048,1792,2025-08-27,09-10-2025,shipped,192.88,paypal,
103049,1015,2024/12/08,12-16-2024,delivered,578.52,credit_card,priority
103050,1608,09-04-2025,2025/09/14,shipped,297.22,credit_card,gift_wrap
103051,1487,05-12-2025,15/05/2025,shipped,967.39,credit_card,fragile
103052,1760,2025-06-29,07-07-2025,shipped,663.95,pix,gift_wrap
103053,1599,08/07/2023,10/07/2023,shipped,824.20,paypal,priority
103054,1526,2024/09/12,2024-09-23,pending,447.73,paypal,delay_expected
103055,1105,09-May-2023,2023/05/20,delivered,738.98,boleto,
103056,1894,07-Mar-2025,03-12-2025,pending,707.09,boleto,priority
103057,1792,03-Jun-2023,07-Jun-2023,delivered,714.38,paypal,gift_wrap
103058,1568,08/05/2023,,pending,885.83,paypal,priority
103059,1973,2024/12/29,,pending,520.06,boleto,gift_wrap
103060,1066,05-May-2025,13-May-2025,delivered,281.21,credit_card,fragile
103061,1123,2023/04/29,05-04-2023,shipped,714.00,credit_card,
103062,1876,31/05/2024,,shipped,366.42,pix,first-time customer
103063,1309,2025/06/13,25-Jun-2025,delivered,858.69,pix,gift_wrap
103064,1508,2025/01/08,2025/01/17,shipped,61.22,credit_card,gift_wrap
103065,1248,06-26-2023,29-Jun-2023,delivered,552.85,boleto,
103066,1494,08-Aug-2024,,shipped,408.84,credit_card,first-time customer
103067,1369,21/07/2025,07-25-2025,shipped,412.82,paypal,
103068,1542,2023-05-17,18/05/2023,returned,-746.30,credit_card,fragile
103069,1251,14-May-2024,2024/05/23,delivered,706.52,paypal,
103070,1593,19/08/2023,,delivered,795.50,credit_card,delay_expected
103071,1911,11/06/2024,2024/06/16,shipped,307.95,paypal,
103072,1700,30-Jun-2023,07-01-2023,returned,272.68,pix,fragile
103073,1482,02-09-2024,11-Feb-2024,pending,107.45,pix,fragile
103074,1358,2023-01-04,10/01/2023,pending,440.28,boleto,fragile
103075,1231,01/03/2023,03-13-2023,shipped,953.27,pix,fragile
103076,1010,2024-09-18,09-26-2024,delivered,44.03,paypal,first-time customer
103077,1443,06-11-2024,2024/06/14,delivered,371.26,boleto,priority
103078,1204,08-May-2024,05-09-2024,delivered,880.34,paypal,gift_wrap
103079,1417,06/09/2024,14/09/2024,delivered,133.87,pix,gift_wrap
103080,1791,27-Aug-2025,30/08/2025,shipped,180.83,pix,
103081,1104,06/02/2023,2023-02-18,pending,694.46,pix,first-time customer
103082,1257,2025-08-16,24/08/2025,pending,887.45,boleto,gift_wrap
103083,1641,04-Jul-2024,2024-07-09,pending,647.44,credit_card,priority
103084,1450,14-Apr-2023,04-26-2023,delivered,688.65,credit_card,fragile
103085,1585,2024/11/05,11-16-2024,shipped,707.49,pix,priority
103086,1707,2023-05-28,08/06/2023,shipped,670.37,paypal,priority
103087,1211,31/12/2024,08-Jan-2025,shipped,531.67,boleto,priority
103088,1135,22-Jun-2024,05/07/2024,cancelled,615.54,paypal,gift_wrap
103089,1883,11/08/2023,,shipped,241.83,credit_card,delay_expected
103090,1775,2024/08/18,2024-08-31,returned,-728.85,credit_card,fragile
103091,1897,22-Jul-2025,2025/08/02,cancelled,227.04,pix,fragile
103092,1095,06-10-2025,2025/06/20,shipped,561.72,pix,gift_wrap
103093,1911,2025-01-18,24/01/2025,delivered,384.23,boleto,
103094,1579,2025/02/16,27/02/2025,shipped,985.86,boleto,delay_expected
103095,1629,11-Dec-2023,12-15-2023,shipped,745.38,paypal,priority
103096,1678,10-30-2024,2024/11/07,shipped,58.31,credit_card,
103097,1753,2025/04/06,13/04/2025,returned,973.11,paypal,gift_wrap
103098,1209,07/01/2025,19-Jan-2025,shipped,566.46,credit_card,fragile
103099,1005,2025-03-27,03-28-2025,shipped,433.64,credit_card,gift_wrap
103100,1999,29/05/2025,2025/06/03,delivered,559.83,boleto,gift_wrap
103101,1365,09-20-2024,2024/09/25,delivered,787.96,credit_card,delay_expected
103102,1099,2025/07/29,08-11-2025,cancelled,561.43,credit_card,priority
103103,1502,14/04/2025,21-Apr-2025,delivered,258.67,paypal,
103104,1983,18/09/2025,2025-10-01,delivered,787.45,pix,first-time customer
103105,1586,01-31-2023,2023-02-06,shipped,445.29,pix,gift_wrap
103106,1092,30-Aug-2024,2024/09/08,shipped,816.21,pix,
103107,1412,06-04-2024,13/06/2024,delivered,62.47,boleto,
103108,1584,22-Oct-2024,29-Oct-2024,delivered,169.57,boleto,priority
103109,1237,01-02-2024,2024-01-12,pending,106.61,pix,fragile
103110,1240,2024/05/31,,shipped,49.78,pix,
103111,1636,2023/10/25,2023-10-30,shipped,405.35,paypal,priority
103112,1752,24-Jul-2025,2025/08/05,pending,181.53,pix,
103113,1243,14-Jan-2025,01-21-2025,shipped,411.73,credit_card,gift_wrap
103114,1654,2023-02-15,20-Feb-2023,cancelled,218.78,pix,first-time customer
103115,1425,2025/01/01,,delivered,518.05,pix,⚠️ check address – incorrect format
103116,1883,27/01/2023,09/02/2023,delivered,16.50,credit_card,
103117,1301,04-10-2025,2025-04-12,delivered,561.14,paypal,gift_wrap
103118,1827,03-Apr-2023,2023-04-13,pending,404.17,pix,
103119,1344,04-May-2023,,delivered,811.51,boleto,
103120,1421,2024/06/29,,shipped,661.96,credit_card,fragile
103121,1011,10-19-2024,22/10/2024,delivered,752.46,pix,
103122,1933,2024-12-19,21-Dec-2024,shipped,813.72,credit_card,
103123,1590,28/12/2023,12-29-2023,pending,56.90,boleto,fragile
103124,1074,2025/08/16,2025/08/25,pending,451.72,credit_card,fragile
103125,1069,08/12/2024,21/12/2024,delivered,651.42,credit_card,fragile
103126,1850,2024-01-15,23/01/2024,pending,556.60,credit_card,
103127,1555,2023-03-25,28/03/2023,delivered,616.51,boleto,first-time customer
103128,1332,01-Jan-2024,10-Jan-2024,delivered,139.98,paypal,
103129,1117,03-20-2025,26-Mar-2025,returned,507.37,credit_card,
103130,1596,2024/12/21,31-Dec-2024,pending,291.77,credit_card,priority
103131,1066,2023-05-25,07-Jun-2023,pending,787.09,credit_card,gift_wrap
103132,1787,01-14-2023,2023-01-27,delivered,702.96,paypal,
103133,1823,04-Mar-2025,03-09-2025,shipped,568.21,pix,
103134,1011,08-27-2024,05/09/2024,returned,459.45,paypal,delay_expected
103135,1700,25-Sep-2024,2024-10-01,shipped,145.95,pix,
103136,1681,2024-09-25,2024/10/01,delivered,183.25,boleto,gift_wrap
103137,1546,2023/10/22,29-Oct-2023,delivered,199.27,credit_card,fragile
103138,1990,2023/10/20,2023/10/31,delivered,673.93,paypal,delay_expected
103139,1928,15/01/2023,26-Jan-2023,delivered,957.53,credit_card,
